Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
32062865129,LINE EXPO LLC,657 HERITAGE SPRINGS TRL,ROUND ROCK,TX,78664,246,1,LINE EXPO EASTSIDE GASTROPUB,2106 DALLAS ST STE 110,HOUSTON,TX,77003,101,Y,MB1008931,03/05/2018,01/27/2020,08/31/2019,0,0,0,0,0
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,12/31/2017,0,0,0,0,0
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,09/30/2018,49460,0,0,0,49460
32058921159,EADO ENTERPRISES GROUP LLC,5757 FLEWELLEN OAKS LN STE 701,FULSHEAR,TX,77441,79,1,CHAPAMN & KIRBY,2118 LAMAR ST STE 100,HOUSTON,TX,77003,101,Y,MB950122,07/07/2016,,08/31/2017,258085,36652,15493,0,310230
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,07/31/2018,24325,0,0,0,24325
32062971299,"AGRICOLE EAST END COLLECTIVE, LLC",1401 MCKINNEY ST STE 1700,HOUSTON,TX,77010,101,1,INDIANOLA/MISS CAROUSEL/VINNEY'S,1201 ST EMANUEL ST,HOUSTON,TX,77003,101,Y,MB1033612,10/12/2018,,09/30/2020,1391,0,1689,0,3080
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,07/31/2017,7392,0,0,0,7392
32052385906,"AROUND THE CORNER, L.L.C.",1533 W ALABAMA ST STE 100,HOUSTON,TX,77006,101,2,AROUND THE CORNER,1510 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB905103,04/17/2015,,01/31/2019,26255,9859,9581,0,45695
32064175881,"LEELAND HOUSE, L.L.C.",5746 LARKIN ST,HOUSTON,TX,77007,101,1,LEELAND HOUSE,2119 LEELAND ST,HOUSTON,TX,77003,101,Y,MB996159,10/03/2017,,01/31/2019,6496,12850,1454,0,20800
32059168271,"PITCH 25, LLC",PO BOX 924372,HOUSTON,TX,77292,101,1,PITCH 25,2120 WALKER ST,HOUSTON,TX,77003,101,Y,MB968186,01/05/2017,,01/31/2019,90249,11639,111321,0,213209
32058921159,EADO ENTERPRISES GROUP LLC,5757 FLEWELLEN OAKS LN STE 701,FULSHEAR,TX,77441,79,1,CHAPAMN & KIRBY,2118 LAMAR ST STE 100,HOUSTON,TX,77003,101,Y,MB950122,07/07/2016,,04/30/2017,23830,4804,5138,0,33772
32058921159,EADO ENTERPRISES GROUP LLC,5757 FLEWELLEN OAKS LN STE 701,FULSHEAR,TX,77441,79,1,CHAPAMN & KIRBY,2118 LAMAR ST STE 100,HOUSTON,TX,77003,101,Y,MB950122,07/07/2016,,06/30/2019,48183,8525,9234,0,65942
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,12/31/2011,3755,2571,2340,0,8666
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,04/30/2018,4908,0,0,0,4908
32055442225,"EADOLOUNGE, LLC",903 HUTCHINS ST,HOUSTON,TX,77003,101,1,KINGS COURT BAR & KITCHEN,903 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB915760,07/30/2015,,06/30/2019,16188,208,19940,0,36336
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,10/31/2010,2212,2424,1762,0,6398
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,12/31/2009,4949,2719,2784,0,10452
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,04/30/2008,2884,2181,3281,0,8346
32046638105,"HOUSTON GROOVES, LLC",2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES OF HOUSTON,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB776942,05/25/2012,,06/30/2019,41011,319,2688,0,44018
12028659519,"BIG CITY ENTERTAINMENT, LP",813 ST EMANUEL ST,HOUSTON,TX,77003,101,1,WAREHOUSE LIVE,813 SAINT EMANUEL ST,HOUSTON,TX,77003,101,Y,MB619518,02/07/2006,,03/31/2020,23592,1625,22389,0,47606
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,01/31/2007,1560,1405,1425,0,4390
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,01/31/2017,544,0,0,0,544
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,04/30/2017,10381,0,0,0,10381
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,10/31/2017,0,0,0,0,0
32068875288,"3107 LEELAND, INC.",3107 LEELAND ST,HOUSTON,TX,77003,101,1,THE WINE HOUSE,3107 LEELAND ST,HOUSTON,TX,77003,101,Y,NB1045987,02/27/2019,,06/30/2019,0,0,0,0,0
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,01/31/2018,0,0,0,0,0
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,03/31/2018,0,0,0,0,0
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,03/31/2017,9031,0,0,0,9031
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,05/31/2009,3795,1880,2757,0,8432
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,01/31/2019,2028,190,765,0,2983
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,04/30/2014,4023,3604,2764,0,10391
32059765654,"LETS EADO IT, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,1,TRUCK YARD,2118 LAMAR ST STE 150,HOUSTON,TX,77003,101,Y,MB967071,12/19/2016,,01/31/2019,109701,7391,97638,0,214730
32058921159,EADO ENTERPRISES GROUP LLC,5757 FLEWELLEN OAKS LN STE 701,FULSHEAR,TX,77441,79,1,CHAPAMN & KIRBY,2118 LAMAR ST STE 100,HOUSTON,TX,77003,101,Y,MB950122,07/07/2016,,07/31/2020,4550,255,850,0,5655
32068875288,"3107 LEELAND, INC.",3107 LEELAND ST,HOUSTON,TX,77003,101,1,THE WINE HOUSE,3107 LEELAND ST,HOUSTON,TX,77003,101,Y,NB1045987,02/27/2019,,04/30/2020,0,0,0,0,0
32062865129,LINE EXPO LLC,657 HERITAGE SPRINGS TRL,ROUND ROCK,TX,78664,246,1,LINE EXPO EASTSIDE GASTROPUB,2106 DALLAS ST STE 110,HOUSTON,TX,77003,101,Y,MB1008931,03/05/2018,01/27/2020,09/30/2019,0,0,0,0,0
32062497428,"LUCKY'S LODGE, LLC",8423 WESTVIEW DR,HOUSTON,TX,77055,101,1,LUCKY'S LODGE,2024 RUSK ST,HOUSTON,TX,77003,101,Y,MB987157,06/30/2017,,01/31/2019,8849,309,5518,0,14676
12028659519,"BIG CITY ENTERTAINMENT, LP",813 ST EMANUEL ST,HOUSTON,TX,77003,101,1,WAREHOUSE LIVE,813 SAINT EMANUEL ST,HOUSTON,TX,77003,101,Y,MB619518,02/07/2006,,01/31/2019,30317,1047,15487,0,46851
32061321355,"VOODOO QUEEN, LLC",322 MILBY ST,HOUSTON,TX,77003,101,1,VOODOO QUEEN,322 MILBY ST,HOUSTON,TX,77003,101,Y,MB995514,09/27/2017,,01/31/2019,41426,359,19645,0,61430
10435858294,"LEVY PREMIUM FOODSERVICE, L.L.C.",980 N MICHIGAN AVE STE 400,CHICAGO,IL,60611,0,21,LEVY RESTAURANTS AT DYNAMO STADIUM,2200 TEXAS ST,HOUSTON,TX,77003,101,Y,MB805005,08/01/2018,,09/30/2020,3487,186,14221,0,17894
32058921159,EADO ENTERPRISES GROUP LLC,5757 FLEWELLEN OAKS LN STE 701,FULSHEAR,TX,77441,79,1,CHAPAMN & KIRBY,2118 LAMAR ST STE 100,HOUSTON,TX,77003,101,Y,MB950122,07/07/2016,,08/31/2018,94445,19576,10140,0,124161
10435858294,"LEVY PREMIUM FOODSERVICE, L.L.C.",980 N MICHIGAN AVE STE 400,CHICAGO,IL,60611,0,21,LEVY RESTAURANTS AT DYNAMO STADIUM,2200 TEXAS ST,HOUSTON,TX,77003,101,Y,MB805005,08/01/2018,,09/30/2021,74234,6376,225554,0,306164
32062971299,"AGRICOLE EAST END COLLECTIVE, LLC",1401 MCKINNEY ST STE 1700,HOUSTON,TX,77010,101,1,INDIANOLA/MISS CAROUSEL/VINNEY'S,1201 ST EMANUEL ST,HOUSTON,TX,77003,101,Y,MB1033612,10/12/2018,,01/31/2019,94516,44571,9390,0,148477
32063465598,"M MELENDEZ, INC.",11243 SHARPCREST ST,HOUSTON,TX,77072,101,1,EL CHARRO MEXICAN BAR & GRILL,3801 HARRISBURG BLVD,HOUSTON,TX,77003,101,Y,MB989788,07/31/2017,,09/30/2021,8057,0,4839,0,12896
32061321355,"VOODOO QUEEN, LLC",322 MILBY ST,HOUSTON,TX,77003,101,1,VOODOO QUEEN,322 MILBY ST,HOUSTON,TX,77003,101,Y,MB995514,09/27/2017,,06/30/2019,64017,163,24333,0,88513
32063465598,"M MELENDEZ, INC.",11243 SHARPCREST ST,HOUSTON,TX,77072,101,1,EL CHARRO MEXICAN BAR & GRILL,3801 HARRISBURG BLVD,HOUSTON,TX,77003,101,Y,MB989788,07/31/2017,,01/31/2019,2559,0,5118,0,7677
32058921159,EADO ENTERPRISES GROUP LLC,5757 FLEWELLEN OAKS LN STE 701,FULSHEAR,TX,77441,79,1,CHAPAMN & KIRBY,2118 LAMAR ST STE 100,HOUSTON,TX,77003,101,Y,MB950122,07/07/2016,,06/30/2018,188290,25430,21563,0,235283
32055442225,"EADOLOUNGE, LLC",903 HUTCHINS ST,HOUSTON,TX,77003,101,1,KINGS COURT BAR & KITCHEN,903 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB915760,07/30/2015,,01/31/2019,9474,59,9770,0,19303
32052228668,"COMPUGLOBALHYPERMEGANET, LLC",2006 WALKER ST,HOUSTON,TX,77003,101,1,NEIL'S BAHR,2006 WALKER ST,HOUSTON,TX,77003,101,Y,MB866186,03/12/2014,,01/31/2019,35253,133,26979,0,62365
32052385906,"AROUND THE CORNER, L.L.C.",1533 W ALABAMA ST STE 100,HOUSTON,TX,77006,101,2,AROUND THE CORNER,1510 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB905103,04/17/2015,,09/30/2021,16097,13839,4326,0,34262
32048012549,"EL TIEMPO ELMDALE, LLC",602 SAWYER ST STE 110,HOUSTON,TX,77007,101,1,EL TIEMPO CANTINA NAVIGATION,2814 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB832403,02/21/2013,,01/31/2019,103976,4515,17782,0,126273
10435858294,"LEVY PREMIUM FOODSERVICE, L.L.C.",980 N MICHIGAN AVE STE 400,CHICAGO,IL,60611,0,21,LEVY RESTAURANTS AT DYNAMO STADIUM,2200 TEXAS ST,HOUSTON,TX,77003,101,Y,MB805005,08/01/2018,,01/31/2019,670,345,3029,0,4044
32058921159,EADO ENTERPRISES GROUP LLC,5757 FLEWELLEN OAKS LN STE 701,FULSHEAR,TX,77441,79,1,CHAPAMN & KIRBY,2118 LAMAR ST STE 100,HOUSTON,TX,77003,101,Y,MB950122,07/07/2016,,09/30/2017,320307,48890,18954,0,388151
32058687347,"LW EAST END - LW, LLC",3711 BRIARPARK DR STE 300,HOUSTON,TX,77042,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,06/01/2016,,01/31/2019,44402,593,47198,0,92193
32062865129,LINE EXPO LLC,657 HERITAGE SPRINGS TRL,ROUND ROCK,TX,78664,246,1,LINE EXPO EASTSIDE GASTROPUB,2106 DALLAS ST STE 110,HOUSTON,TX,77003,101,Y,MB1008931,03/05/2018,01/27/2020,02/28/2019,0,0,0,0,0
32052020354,"TEXAS STREET-ISH HOLDINGS, LLC",2201 DALLAS ST,HOUSTON,TX,77003,101,3,8TH WONDER DISTILLERY,1111A HUTCHINS ST,HOUSTON,TX,77003,101,Y,D 955055,01/12/2017,,01/31/2019,1965,0,0,0,1965
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,05/31/2019,214362,7907,29738,0,252007
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,01/31/2019,6088,3927,3031,0,13046
32062604916,"HUSTLE AT 2704 GROUP, LP",2117 EVERETT ST,HOUSTON,TX,77009,101,1,NANCY'S HUSTLE,2704 POLK ST STE A,HOUSTON,TX,77003,101,Y,MB995444,09/26/2017,,09/30/2019,41922,50780,3459,0,96161
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,08/31/2013,3225,2563,1524,0,7312
32058921159,EADO ENTERPRISES GROUP LLC,5757 FLEWELLEN OAKS LN STE 701,FULSHEAR,TX,77441,79,1,CHAPAMN & KIRBY,2118 LAMAR ST STE 100,HOUSTON,TX,77003,101,Y,MB950122,07/07/2016,,11/30/2018,144901,15658,11600,0,172159
32068875288,"3107 LEELAND, INC.",3107 LEELAND ST,HOUSTON,TX,77003,101,1,THE WINE HOUSE,3107 LEELAND ST,HOUSTON,TX,77003,101,Y,NB1045987,02/27/2019,,05/31/2019,0,0,0,0,0
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,06/30/2013,2214,2088,1331,0,5633
